evidence_id,source_key,source_record_id,source_status,source_url,property_key,geo_id,address,property_name,organization,equipment_type,evidence_confidence,signal_type,tower_lifecycle_event,tower_lifecycle_event_context,permit_project_key,description_fingerprint,event_date,event_age_days,recent_activity_365d,priority,description
permit:cleared:16 101967 BLD:00:cooling_tower,toronto_building_permits_cleared,cleared:16 101967 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:772764,772764,246 BLOOR ST W,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,INSTALL_OR_ADD_TOWER,,toronto-permit:16 101967 BLD,b7f7fefa945f702d,2018-01-26,,,,"Proposal to bring utilities from 252 to 246 Bloor St W through buried pipes under an open parking lot. Connect new pipes to existing services at 252 and 246 Bloor. Demolish existing chiller, cooling tower, boilers and heat exchanger at 246 Bloor. Both buildings are owned by University of Toronto. | Other(BA) | Building Additions/Alterations | University | University | University"
permit:cleared:16 101967 HVA:00:chiller,toronto_building_permits_cleared,cleared:16 101967 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:772764,772764,246 BLOOR ST W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,INSTALL_OR_ADD_TOWER,toronto-permit:16 101967 HVA,6d5f9814699a79de,2018-01-18,,,,"HVAC - Proposal to bring utilities from 252 to 246 Bloor St W through buried pipes under an open parking lot. Connect new pipes to existing services at 252 and 246 Bloor. Demolish existing chiller, cooling tower, boilers and heat exchanger at 246 Bloor. Both buildings are owned by University of Toronto. | Building Permit Related(MS) | Mechanical(MS) | University | University | University"
permit:cleared:16 101967 HVA:00:cooling_tower,toronto_building_permits_cleared,cleared:16 101967 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:772764,772764,246 BLOOR ST W,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,INSTALL_OR_ADD_TOWER,,toronto-permit:16 101967 HVA,6d5f9814699a79de,2018-01-18,,,,"HVAC - Proposal to bring utilities from 252 to 246 Bloor St W through buried pipes under an open parking lot. Connect new pipes to existing services at 252 and 246 Bloor. Demolish existing chiller, cooling tower, boilers and heat exchanger at 246 Bloor. Both buildings are owned by University of Toronto. | Building Permit Related(MS) | Mechanical(MS) | University | University | University"
permit:cleared:16 101967 PLB:00:chiller,toronto_building_permits_cleared,cleared:16 101967 PLB:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:772764,772764,246 BLOOR ST W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,INSTALL_OR_ADD_TOWER,toronto-permit:16 101967 PLB,4b9fd8d784e6c9fe,2018-01-25,,,,"Plumbing - Proposal to bring utilities from 252 to 246 Bloor St W through buried pipes under an open parking lot. Connect new pipes to existing services at 252 and 246 Bloor. Demolish existing chiller, cooling tower, boilers and heat exchanger at 246 Bloor. Both buildings are owned by University of Toronto. | Building Permit Related(PS) | Plumbing(PS) | University | University | University"
permit:cleared:16 101967 PLB:00:cooling_tower,toronto_building_permits_cleared,cleared:16 101967 PLB:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:772764,772764,246 BLOOR ST W,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,INSTALL_OR_ADD_TOWER,,toronto-permit:16 101967 PLB,4b9fd8d784e6c9fe,2018-01-25,,,,"Plumbing - Proposal to bring utilities from 252 to 246 Bloor St W through buried pipes under an open parking lot. Connect new pipes to existing services at 252 and 246 Bloor. Demolish existing chiller, cooling tower, boilers and heat exchanger at 246 Bloor. Both buildings are owned by University of Toronto. | Building Permit Related(PS) | Plumbing(PS) | University | University | University"
permit:active:11 307336 BLD:00:chiller,toronto_building_permits_active,active:11 307336 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:7730109,7730109,380 VICTORIA ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,REPLACE_OR_RENEW_TOWER,toronto-permit:11 307336 BLD,9fdb819d971a29e9,2011-12-13,5372,False,,Proposal to restructure portion of roof in order to support new cooling tower on the roof and new replace 1 chiller in basement in existing Library Building. Note: New equipment will serve existing Library Building and New Student Centre. Ryerson University - . Convenience address - 350 Victoria St. | Multiple Projects | Building Additions/Alterations | University Building | Same | University
permit:active:11 307336 BLD:00:cooling_tower,toronto_building_permits_active,active:11 307336 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:7730109,7730109,380 VICTORIA ST,,,cooling_tower,CONFIRMED,SOURCE_ACTIVE_COOLING_TOWER_PERMIT,REPLACE_OR_RENEW_TOWER,,toronto-permit:11 307336 BLD,9fdb819d971a29e9,2011-12-13,5372,False,,Proposal to restructure portion of roof in order to support new cooling tower on the roof and new replace 1 chiller in basement in existing Library Building. Note: New equipment will serve existing Library Building and New Student Centre. Ryerson University - . Convenience address - 350 Victoria St. | Multiple Projects | Building Additions/Alterations | University Building | Same | University
permit:active:11 307336 BLD:01:chiller,toronto_building_permits_active,active:11 307336 BLD:01,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:7730109,7730109,380 VICTORIA ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,REPLACE_OR_RENEW_TOWER,toronto-permit:11 307336 BLD,a9066ae273557081,2012-04-02,5261,False,,REVISION TO EXISTING BUILDING PERMIT - REVISION TO BORE HOLES THROUGH 9 stories plus roof to accomodate condensing risers for chilling unit. PLEASE SEE REAVISION TO HVAC.Proposal to restructure portion of roof in order to support new cooling tower on the roof and new replace 1 chiller in basement in existing Library Building. Note: New equipment will serve existing Library Building and New Student Centre. Ryerson University - . Convenience address - 350 Victoria St. | Multiple Projects | Building Additions/Alterations | University Building | Same | University
permit:active:11 307336 BLD:01:cooling_tower,toronto_building_permits_active,active:11 307336 BLD:01,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:7730109,7730109,380 VICTORIA ST,,,cooling_tower,CONFIRMED,SOURCE_ACTIVE_COOLING_TOWER_PERMIT,REPLACE_OR_RENEW_TOWER,,toronto-permit:11 307336 BLD,a9066ae273557081,2012-04-02,5261,False,,REVISION TO EXISTING BUILDING PERMIT - REVISION TO BORE HOLES THROUGH 9 stories plus roof to accomodate condensing risers for chilling unit. PLEASE SEE REAVISION TO HVAC.Proposal to restructure portion of roof in order to support new cooling tower on the roof and new replace 1 chiller in basement in existing Library Building. Note: New equipment will serve existing Library Building and New Student Centre. Ryerson University - . Convenience address - 350 Victoria St. | Multiple Projects | Building Additions/Alterations | University Building | Same | University
permit:cleared:11 307336 HVA:00:chiller,toronto_building_permits_cleared,cleared:11 307336 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:7730109,7730109,380 VICTORIA ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,REPLACE_OR_RENEW_TOWER,toronto-permit:11 307336 HVA,618ceaedcc2c37c6,2025-08-18,,,,HVAC - Proposal to restructure portion of roof in order to support new cooling tower on the roof and new replace 1 chiller in basement in existing Library Building. Note: New equipment will serve existing Library Building and New Student Centre. Ryerson University - . Convenience address - 350 Victoria St. | Building Permit Related(MS) | Mechanical(MS) | University Building | Same | University
permit:cleared:11 307336 HVA:00:cooling_tower,toronto_building_permits_cleared,cleared:11 307336 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:7730109,7730109,380 VICTORIA ST,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,REPLACE_OR_RENEW_TOWER,,toronto-permit:11 307336 HVA,618ceaedcc2c37c6,2025-08-18,,,,HVAC - Proposal to restructure portion of roof in order to support new cooling tower on the roof and new replace 1 chiller in basement in existing Library Building. Note: New equipment will serve existing Library Building and New Student Centre. Ryerson University - . Convenience address - 350 Victoria St. | Building Permit Related(MS) | Mechanical(MS) | University Building | Same | University
permit:cleared:11 307336 HVA:01:chiller,toronto_building_permits_cleared,cleared:11 307336 HVA:01,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:7730109,7730109,380 VICTORIA ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,REPLACE_OR_RENEW_TOWER,toronto-permit:11 307336 HVA,7b1396517abfab4f,2025-08-18,,,,REVISION TO HVAC PERMIT TO INSTALL CONDENSING RISERS - SEE REVISION TO BUILDING PERMitHVAC - Proposal to restructure portion of roof in order to support new cooling tower on the roof and new replace 1 chiller in basement in existing Library Building. Note: New equipment will serve existing Library Building and New Student Centre. Ryerson University - . Convenience address - 350 Victoria St. | Building Permit Related(MS) | Mechanical(MS) | University Building | Same | University
permit:cleared:11 307336 HVA:01:cooling_tower,toronto_building_permits_cleared,cleared:11 307336 HVA:01,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:7730109,7730109,380 VICTORIA ST,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,REPLACE_OR_RENEW_TOWER,,toronto-permit:11 307336 HVA,7b1396517abfab4f,2025-08-18,,,,REVISION TO HVAC PERMIT TO INSTALL CONDENSING RISERS - SEE REVISION TO BUILDING PERMitHVAC - Proposal to restructure portion of roof in order to support new cooling tower on the roof and new replace 1 chiller in basement in existing Library Building. Note: New equipment will serve existing Library Building and New Student Centre. Ryerson University - . Convenience address - 350 Victoria St. | Building Permit Related(MS) | Mechanical(MS) | University Building | Same | University
permit:cleared:17 218727 MSA:00:chiller,toronto_building_permits_cleared,cleared:17 218727 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:7730195,7730195,70 ALEXANDER ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:17 218727 MSA,254f6d0c27b203ce,2017-10-11,,,,Proposal for replacement of one chiller unit on the roof top level of existing apartment building. | Other(MS) | Mechanical(MS) | Apartment Building | Same | Apartment Building
permit:active:09 116902 MSA:00:chiller,toronto_building_permits_active,active:09 116902 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:7730267,7730267,45 CARLTON ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:09 116902 MSA,f4c05fa31914fa2c,2009-03-20,6370,False,,permit for chiller replacement and make up air units on roof of existing Apartment building | Alter: Boiler/Furnace/AC Replacement | Mechanical(MS) | Apartment Building | Same | Apartment Building
permit:active:14 259939 BLD:00:chiller,toronto_building_permits_active,active:14 259939 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:7762637,7762637,25 GROSVENOR ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,INSTALL_OR_ADD_TOWER,toronto-permit:14 259939 BLD,30aabc0a8b3d3435,2014-12-05,4284,False,,"Proposal for interior alterations throughout the 20 storey office building to create new mechanical and electrical spaces as well as a new cooling tower and chiller on the roof. Proposal includes building and hvac, Plumbing services to be capped off (no plumbing permit required). | Other(BA) | Building Additions/Alterations | Office | Same | Office"
permit:active:14 259939 BLD:00:cooling_tower,toronto_building_permits_active,active:14 259939 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:7762637,7762637,25 GROSVENOR ST,,,cooling_tower,CONFIRMED,SOURCE_ACTIVE_COOLING_TOWER_PERMIT,INSTALL_OR_ADD_TOWER,,toronto-permit:14 259939 BLD,30aabc0a8b3d3435,2014-12-05,4284,False,,"Proposal for interior alterations throughout the 20 storey office building to create new mechanical and electrical spaces as well as a new cooling tower and chiller on the roof. Proposal includes building and hvac, Plumbing services to be capped off (no plumbing permit required). | Other(BA) | Building Additions/Alterations | Office | Same | Office"
permit:active:04 107516 MSA:00:chiller,toronto_building_permits_active,active:04 107516 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:7792268,7792268,595 BAY ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:04 107516 MSA,1c23a8d9727b3f9c,2004-02-11,8234,False,,The work consists of replacement of existing chiller with new chillers | Alter: Boiler/Furnace/AC Replacement | Mechanical(MS) | Multiple Use/Non Residential
permit:cleared:18 122974 MSA:00:chiller,toronto_building_permits_cleared,cleared:18 122974 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:7792529,7792529,200 ELIZABETH ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:18 122974 MSA,9617f5f7eb01f435,2018-10-11,,,,Proposal to replace chiller and add heat exchangers and connect to Enwave chilled water system. | HVAC: Groups A & B | Mechanical(MS) | Hospital | Hospital | Hospital
permit:cleared:23 148319 BLD:00:chiller,toronto_building_permits_cleared,cleared:23 148319 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:7792529,7792529,200 ELIZABETH ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:23 148319 BLD,5d8873807c230aff,2025-01-02,,,,"Existing water cooled chiller, condenser water pump and associated refrigerant piping system replacement | Other(BA) | Building Additions/Alterations | Hospital | Hospital | Hospital"
permit:cleared:23 148319 BLD:00:condenser_water,toronto_building_permits_cleared,cleared:23 148319 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:7792529,7792529,200 ELIZABETH ST,,,condenser_water,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:23 148319 BLD,5d8873807c230aff,2025-01-02,,,,"Existing water cooled chiller, condenser water pump and associated refrigerant piping system replacement | Other(BA) | Building Additions/Alterations | Hospital | Hospital | Hospital"
permit:cleared:23 148319 HVA:00:chiller,toronto_building_permits_cleared,cleared:23 148319 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:7792529,7792529,200 ELIZABETH ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:23 148319 HVA,c6e7404bf868b387,2024-01-29,,,,"HVAC - Existing water cooled chiller, condenser water pump and associated refrigerant piping system replacement | Building Permit Related(MS) | Mechanical(MS) | Hospital | Hospital | Hospital"
permit:cleared:23 148319 HVA:00:condenser_water,toronto_building_permits_cleared,cleared:23 148319 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:7792529,7792529,200 ELIZABETH ST,,,condenser_water,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:23 148319 HVA,c6e7404bf868b387,2024-01-29,,,,"HVAC - Existing water cooled chiller, condenser water pump and associated refrigerant piping system replacement | Building Permit Related(MS) | Mechanical(MS) | Hospital | Hospital | Hospital"
